,차량번호,보고시각,주소(지번),x좌표,y좌표,
1,800조2173,2024-02-06 06:03:41,서울특별시 중구 신당동 248-45,127.012193001872,37.5647446526965,
2,800조2173,2024-02-06 06:06:41,서울특별시 중구 무학동 75,127.015201158505,37.5651763313728,
3,800조2173,2024-02-06 06:09:42,서울특별시 중구 신당동 295-2,127.013851055901,37.5603111162666,
4,800조2173,2024-02-06 06:15:41,서울특별시 중구 신당동 366-557,127.007253926453,37.5480993109638,
5,800조2173,2024-02-06 06:30:41,서울특별시 중구 신당동 369-56,127.010860485282,37.5548759827417,
6,800조2173,2024-02-06 06:48:42,서울특별시 중구 신당동 441,127.025912524742,37.564962912424,
7,800조2173,2024-02-06 07:00:42,서울특별시 중구 흥인동 163-1,127.016387137532,37.5698008940232,
8,800조2173,2024-02-06 07:12:42,서울특별시 중구 황학동 1534-1,127.021649108349,37.5697480589214,
9,800조2173,2024-02-06 07:15:43,서울특별시 중구 황학동 1537,127.02167193074,37.5695996607831,
10,800조2173,2024-02-06 07:39:43,서울특별시 중구 황학동 1206,127.020844367474,37.5683942777444,
11,800조2173,2024-02-06 07:45:43,서울특별시 성동구 상왕십리동 336-1,127.023651752972,37.5658065391321,
12,800조2173,2024-02-06 07:51:43,서울특별시 중구 황학동 739,127.019031279979,37.5658705341808,
13,800조2173,2024-02-06 07:54:44,서울특별시 중구 흥인동 98-1,127.016789165169,37.5655825555759,
14,800조2173,2024-02-06 07:57:42,서울특별시 중구 흥인동 111,127.015911100907,37.565834505578,
15,800조2173,2024-02-06 08:06:43,서울특별시 중구 흥인동 113-1,127.015897253126,37.5656523260398,
16,800조2173,2024-02-06 08:21:43,서울특별시 중구 신당동 251-159,127.012229427736,37.5666964767118,
17,800조2173,2024-02-06 08:33:43,서울특별시 중구 쌍림동 158-3,127.004433495117,37.5637959994777,
18,800조2173,2024-02-06 08:36:44,서울특별시 중구 쌍림동 104-6,127.002736700048,37.5631416573041,
19,800조2173,2024-02-06 08:39:43,서울특별시 중구 충무로5가 20-26,126.999657504107,37.5627247073451,
20,800조2173,2024-02-06 08:42:44,서울특별시 중구 충무로4가 94-2,126.996962271701,37.5620618956764,
21,800조2173,2024-02-06 08:48:44,서울특별시 중구 충무로1가 25-11,126.982017439215,37.5610702798213,
22,800조2173,2024-02-06 08:54:44,서울특별시 중구 순화동 151-11,126.972114066057,37.5597490264043,
23,800조2173,2024-02-06 09:09:44,서울특별시 중구 의주로2가 27-4,126.970266831347,37.5609541995668,
24,800조2173,2024-02-06 09:24:45,서울특별시 중구 신당동 366-45,127.009323015275,37.5528850890303,
25,800조2173,2024-02-06 09:57:45,서울특별시 중구 신당동 330-405,127.016202219879,37.5579793970105,
26,800조2173,2024-02-06 10:06:45,서울특별시 중구 신당동 391-12,127.010923224626,37.5613646887212,
27,800조2173,2024-02-06 10:12:44,서울특별시 중구 신당동 233-16,127.011388791618,37.5646551739882,
28,800조2173,2024-02-06 10:21:45,서울특별시 중구 황학동 2529-1,127.021202627642,37.5664134647796,
29,800조2173,2024-02-06 10:24:44,서울특별시 중구 황학동 1008,127.021353521099,37.5672459577843,
30,800조2173,2024-02-06 10:30:45,서울특별시 중구 황학동 1776,127.020350927677,37.5703577231279,
31,800조2173,2024-02-06 10:42:46,서울특별시 중구 신당동 142-1,127.020639349682,37.5650203543895,
32,800조2173,2024-02-06 11:00:46,서울특별시 중구 신당동 291-52,127.016228025268,37.5626805249342,
33,800조2173,2024-02-06 11:13:01,서울특별시 중구 신당동 298-72,127.01389317224,37.5616007981316,
34,800조2173,2024-02-06 11:16:00,서울특별시 중구 신당동 233-93,127.015089800045,37.5630239555651,
35,800조2173,2024-02-06 11:19:01,서울특별시 중구 무학동 11-2,127.01578948243,37.5650451592159,
36,800조2173,2024-02-06 11:28:01,서울특별시 중구 무학동 50-1,127.015061552897,37.5649542537104,
37,800조2173,2024-02-06 11:34:01,서울특별시 중구 무학동 50-5,127.015084686746,37.5646088989099,
38,800조2173,2024-02-06 11:37:02,서울특별시 중구 무학동 49-2,127.014904756236,37.5647954279801,
39,800조2173,2024-02-06 11:55:01,서울특별시 중구 충무로5가 58-2,126.99834095063,37.5624057434044,
40,800조2173,2024-02-06 11:58:01,서울특별시 중구 필동2가 14-1,126.994763720035,37.561559332796,
41,800조2173,2024-02-06 12:34:02,서울특별시 중구 남창동 116-3,126.978751664937,37.5587664286577,
42,800조2173,2024-02-06 12:37:01,서울특별시 중구 충무로2가 94-3,126.986306600936,37.5609508424172,
43,800조2173,2024-02-06 12:49:02,서울특별시 중구 신당동 47-12,127.01833977185,37.5611074360412,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
