,차량번호,보고시각,주소(지번),x좌표,y좌표,
,95조7024,2024-02-03 07:41:23,서울특별시 용산구 청파동2가 117-4,126.970325412584,37.5465159936428,
,95조7024,2024-02-03 07:49:22,서울특별시 중구 서소문동 70-3,126.973709845124,37.5628101685065,
,95조7024,2024-02-03 07:53:23,서울특별시 중구 남대문로1가 89,126.982489112747,37.5661985518259,
,95조7024,2024-02-03 10:09:23,서울특별시 중구 신당동 295-48,127.014063362946,37.5608069998386,
,95조7024,2024-02-03 10:11:23,서울특별시 중구 신당동 300-21,127.014480600051,37.5622361103819,
,95조7024,2024-02-03 10:13:23,서울특별시 중구 신당동 304-788,127.014970371694,37.562932159227,
,95조7024,2024-02-03 10:15:23,서울특별시 중구 무학동 77,127.01539814849,37.5642841393911,
,95조7024,2024-02-03 10:17:23,서울특별시 중구 무학동 50-1,127.015061552897,37.5649542537104,
,95조7024,2024-02-03 10:23:23,서울특별시 중구 신당동 304-341,127.012973702976,37.5630602469189,
,95조7024,2024-02-04 01:03:21,서울특별시 중구 흥인동 122-1,127.015499258654,37.5655429079357,
,95조7024,2024-02-04 01:05:21,서울특별시 중구 광희동2가 324-1,127.007402960311,37.5641075052607,
,95조7024,2024-02-04 01:07:21,서울특별시 중구 신당동 229-56,127.010151802567,37.5632434255667,
,95조7024,2024-02-04 01:09:22,서울특별시 중구 신당동 230-40,127.010129120518,37.563746904309,
,95조7024,2024-02-04 01:09:36,서울특별시 중구 신당동 229-42,127.010029075284,37.5638298045155,
,95조7024,2024-02-04 05:27:20,서울특별시 중구 신당동 292-9,127.014209333023,37.5612238735744,
,95조7024,2024-02-04 05:29:20,서울특별시 중구 신당동 292-47,127.015245723989,37.5622489884119,
,95조7024,2024-02-04 05:33:21,서울특별시 중구 흥인동 19,127.01787241328,37.56571799647,
,95조7024,2024-02-04 05:35:21,서울특별시 중구 신당동 140-7,127.020098884297,37.5654659902227,
,95조7024,2024-02-04 05:37:21,서울특별시 중구 신당동 140-33,127.02039152818,37.5652399702145,
,95조7024,2024-02-04 05:39:21,서울특별시 중구 신당동 150-12,127.021887556889,37.5653106107386,
,95조7024,2024-02-04 05:41:21,서울특별시 중구 황학동 2487,127.02300422974,37.5655398821436,
,95조7024,2024-02-04 05:43:21,서울특별시 중구 신당동 433,127.025006350339,37.5649830198507,
,95조7024,2024-02-04 05:45:20,서울특별시 성동구 하왕십리동 866-2,127.027634383871,37.5650903733052,
,95조7024,2024-02-04 05:47:20,서울특별시 성동구 상왕십리동 807-8,127.023950843697,37.5652410136932,
,95조7024,2024-02-04 05:49:20,서울특별시 성동구 상왕십리동 810,127.023852244339,37.5652019304225,
,95조7024,2024-02-04 05:51:20,서울특별시 중구 황학동 2521-3,127.023402380024,37.5653887068481,
,95조7024,2024-02-04 05:53:21,서울특별시 중구 황학동 713,127.020743704142,37.5658196998441,
,95조7024,2024-02-04 05:55:21,서울특별시 중구 황학동 719,127.020095498019,37.5659222552056,
,95조7024,2024-02-04 05:57:21,서울특별시 중구 황학동 730,127.019373118026,37.5658971480648,
,95조7024,2024-02-04 06:01:21,서울특별시 중구 황학동 740-1,127.018520781567,37.5658080862432,
,95조7024,2024-02-04 06:03:20,서울특별시 중구 흥인동 72,127.017272153687,37.56563618527,
,95조7024,2024-02-04 06:13:21,서울특별시 중구 황학동 1381,127.021232133587,37.5682783406022,
,95조7024,2024-02-04 06:15:21,서울특별시 중구 황학동 1160-1,127.022150777487,37.5681817652787,
,95조7024,2024-02-04 06:17:21,서울특별시 중구 황학동 1159,127.022377844999,37.5681921740066,
,95조7024,2024-02-04 06:19:21,서울특별시 중구 황학동 1228,127.020492708588,37.5685095766519,
,95조7024,2024-02-04 06:21:20,서울특별시 중구 황학동 1205,127.019831091215,37.5684959945086,
,95조7024,2024-02-04 06:27:20,서울특별시 중구 흥인동 2-20,127.017015735215,37.5679224095051,
,95조7024,2024-02-04 06:29:20,서울특별시 중구 황학동 163-9,127.017633393015,37.5701866107898,
,95조7024,2024-02-04 06:33:21,서울특별시 중구 황학동 2469-2,127.019228833006,37.5708619280032,
,95조7024,2024-02-04 06:37:21,서울특별시 중구 황학동 1781-1,127.019699464505,37.5698494019336,
,95조7024,2024-02-04 06:39:21,서울특별시 중구 황학동 1779,127.019701138635,37.5701888066222,
,95조7024,2024-02-04 06:43:20,서울특별시 성동구 상왕십리동 685-1,127.023471987783,37.5700682847396,
,95조7024,2024-02-04 06:47:20,서울특별시 성동구 상왕십리동 275-1,127.023674976147,37.5672984936319,
,95조7024,2024-02-04 06:51:21,서울특별시 성동구 상왕십리동 336-1,127.023651752972,37.5658065391321,
,95조7024,2024-02-04 06:55:21,서울특별시 중구 신당동 170,127.02373854367,37.5646567605536,
,95조7024,2024-02-04 06:57:21,서울특별시 중구 신당동 151-16,127.021983209083,37.5645678117193,
,95조7024,2024-02-04 06:59:20,서울특별시 중구 신당동 153-11,127.021835588667,37.5640965279655,
,95조7024,2024-02-04 07:05:21,서울특별시 중구 신당동 132-8,127.01920359583,37.5642704271975,
,95조7024,2024-02-04 07:17:21,서울특별시 중구 쌍림동 103,127.002901045471,37.5631624663985,
,95조7024,2024-02-04 07:27:21,서울특별시 중구 의주로2가 16-10,126.968329623356,37.5609312609998,
,95조7024,2024-02-04 07:37:20,서울특별시 중구 서소문동 143-2,126.975184245411,37.5633145050328,
,95조7024,2024-02-04 07:51:21,서울특별시 중구 신당동 295-46,127.01365006009,37.5603831293268,
,95조7024,2024-02-04 08:00:35,서울특별시 중구 신당동 236-570,127.010333390062,37.5635222682074,
,95조7024,2024-02-04 20:03:21,서울특별시 중구 신당동 40-104,127.018752461844,37.5594156594424,
,95조7024,2024-02-04 20:05:21,서울특별시 중구 신당동 40-491,127.01798873139,37.5599024968473,
,95조7024,2024-02-04 20:23:21,서울특별시 중구 신당동 40-716,127.018696857296,37.5579228060996,
,95조7024,2024-02-04 20:25:21,서울특별시 중구 신당동 40-248,127.018750638166,37.5589129033702,
,95조7024,2024-02-04 20:29:20,서울특별시 중구 신당동 843-3,127.018798825332,37.5583552685746,
,95조7024,2024-02-04 20:39:21,서울특별시 중구 신당동 843-2,127.016893786719,37.5577182811759,
,95조7024,2024-02-04 20:43:49,서울특별시 중구 신당동 101-9,127.016409881288,37.56460259538,
,95조7024,2024-02-04 21:01:20,서울특별시 중구 흥인동 13-4,127.01643057462,37.5665732511376,
,95조7024,2024-02-04 21:23:20,서울특별시 중구 신당동 304-359,127.010591314312,37.562541420582,
,95조7024,2024-02-04 21:25:21,서울특별시 중구 신당동 304-213,127.01157169645,37.562422216818,
,95조7024,2024-02-04 21:29:20,서울특별시 중구 신당동 236-37,127.011957714655,37.5620961977837,
,95조7024,2024-02-04 21:35:23,서울특별시 중구 신당동 387-60,127.011896783815,37.5611443910295,
,95조7024,2024-02-04 21:45:24,서울특별시 중구 신당동 304-629,127.011898265812,37.56121124484,
,95조7024,2024-02-04 21:49:20,서울특별시 중구 광희동2가 65-2,127.00892888187,37.5645676286203,
,95조7024,2024-02-04 21:51:20,서울특별시 중구 광희동1가 207-2,127.006133717447,37.5644743736141,
,95조7024,2024-02-04 21:57:21,서울특별시 중구 남대문로4가 16-1,126.976238695627,37.5604118909713,
,95조7024,2024-02-04 22:03:21,서울특별시 중구 중림동 357-1,126.968244976792,37.5611665786155,
,95조7024,2024-02-04 22:21:20,서울특별시 중구 신당동 225-2,127.010880946886,37.5648382142167,
,95조7024,2024-02-04 22:31:21,서울특별시 중구 신당동 248-51,127.013423714989,37.5648911112616,
,95조7024,2024-02-04 22:33:21,서울특별시 중구 신당동 249-69,127.014001271095,37.5652798240253,
,95조7024,2024-02-04 22:35:21,서울특별시 중구 신당동 247-2,127.014738525324,37.565006191858,
,95조7024,2024-02-04 22:41:21,서울특별시 중구 무학동 9-1,127.015754580003,37.5643150866382,
,95조7024,2024-02-04 22:43:21,서울특별시 중구 신당동 292-72,127.015204367852,37.5631458456888,
,95조7024,2024-02-04 22:55:21,서울특별시 중구 신당동 300-24,127.014521477893,37.5623317010996,
,95조7024,2024-02-04 22:57:21,서울특별시 중구 신당동 304-696,127.014825955563,37.5629701094026,
,95조7024,2024-02-04 23:05:20,서울특별시 중구 무학동 7-2,127.015800703156,37.564580874371,
,95조7024,2024-02-04 23:07:20,서울특별시 중구 무학동 50-5,127.015084686746,37.5646088989099,
,95조7024,2024-02-04 23:09:21,서울특별시 중구 무학동 37-2,127.014984092516,37.5636244831504,
,95조7024,2024-02-04 23:11:21,서울특별시 중구 신당동 241-5,127.014817469068,37.5635535056642,
,95조7024,2024-02-04 23:15:21,서울특별시 중구 무학동 53,127.014984343502,37.564312483919,
,95조7024,2024-02-04 23:17:20,서울특별시 중구 무학동 61,127.01470327176,37.5641649360648,
,95조7024,2024-02-04 23:23:20,서울특별시 중구 무학동 60,127.014679831078,37.5641085366128,
,95조7024,2024-02-04 23:31:21,서울특별시 중구 신당동 239-7,127.013740234924,37.5645322981536,
,95조7024,2024-02-04 23:33:21,서울특별시 중구 신당동 304-308,127.01369783904,37.5641832571229,
,95조7024,2024-02-04 23:37:21,서울특별시 중구 신당동 304-830,127.013690389959,37.5636807723278,
,95조7024,2024-02-05 00:29:21,서울특별시 중구 신당동 289-150,127.017150272255,37.559317153768,
,95조7024,2024-02-05 00:31:21,서울특별시 중구 신당동 313-74,127.016356989483,37.5592728471786,
,95조7024,2024-02-05 00:35:21,서울특별시 중구 신당동 315-3,127.016104510312,37.5588561707359,
,95조7024,2024-02-05 00:37:20,서울특별시 중구 신당동 321-33,127.015605261226,37.5587666786637,
,95조7024,2024-02-05 00:41:20,서울특별시 중구 신당동 331-81,127.014867695712,37.5577179229925,
,95조7024,2024-02-05 00:51:21,서울특별시 중구 신당동 333-298,127.016214683386,37.5569994706104,
,95조7024,2024-02-05 01:01:20,서울특별시 중구 신당동 292-200,127.01420902312,37.560187997552,
,95조7024,2024-02-05 01:03:21,서울특별시 중구 신당동 296-49,127.013411039799,37.5604813653781,
,95조7024,2024-02-05 01:07:21,서울특별시 중구 신당동 391-14,127.011072160436,37.5612828643438,
,95조7024,2024-02-05 01:21:21,서울특별시 중구 신당동 296-36,127.013668141115,37.5608499337019,
,95조7024,2024-02-05 01:23:21,서울특별시 중구 신당동 298-72,127.01389317224,37.5616007981316,
,95조7024,2024-02-05 01:29:21,서울특별시 중구 신당동 304-684,127.013575866648,37.5612999922386,
,95조7024,2024-02-05 01:33:20,서울특별시 중구 신당동 301-18,127.014624968278,37.5625384670379,
,95조7024,2024-02-05 01:37:20,서울특별시 중구 무학동 59-4,127.014669267407,37.5639181574019,
,95조7024,2024-02-05 02:05:21,서울특별시 중구 서소문동 58-3,126.973269351331,37.5627534870171,
,95조7024,2024-02-05 02:19:21,서울특별시 중구 신당동 340-172,127.012252857342,37.5577071410384,
,95조7024,2024-02-05 02:59:21,서울특별시 중구 흥인동 111,127.015911100907,37.565834505578,
,95조7024,2024-02-05 03:07:21,서울특별시 중구 흥인동 117-8,127.015573845469,37.5660650253326,
,95조7024,2024-02-05 03:11:20,서울특별시 중구 흥인동 117-4,127.015593911605,37.5662166603108,
,95조7024,2024-02-05 03:13:20,서울특별시 중구 흥인동 105,127.015889617388,37.5664728641362,
,95조7024,2024-02-05 03:39:44,서울특별시 중구 신당동 254-17,127.015575923699,37.5678918842896,
,95조7024,2024-02-05 03:49:43,서울특별시 중구 신당동 251-41,127.012946463955,37.5665531419065,
,95조7024,2024-02-05 03:55:44,서울특별시 중구 신당동 251-64,127.014370570158,37.5668697673141,
,95조7024,2024-02-05 03:59:44,서울특별시 중구 신당동 197-10,127.014372562606,37.5672247594417,
,95조7024,2024-02-05 04:01:44,서울특별시 중구 신당동 251-98,127.014140422535,37.5673042553063,
,95조7024,2024-02-05 04:03:44,서울특별시 중구 신당동 197-6,127.014306385162,37.5674307351241,
,95조7024,2024-02-05 04:07:43,서울특별시 중구 신당동 199-20,127.013784924119,37.5674965698562,
,95조7024,2024-02-05 04:13:43,서울특별시 중구 신당동 253-8,127.013988098376,37.5656558112615,
,95조7024,2024-02-05 04:21:44,서울특별시 중구 을지로7가 2-36,127.010516414429,37.5659612488126,
,95조7024,2024-02-05 04:33:44,서울특별시 중구 신당동 199-24,127.012787577367,37.5674047805243,
,95조7024,2024-02-05 04:35:44,서울특별시 중구 신당동 204-109,127.012818521601,37.5676555242971,
,95조7024,2024-02-05 04:41:44,서울특별시 중구 신당동 208-1,127.013021771052,37.5680583372497,
,95조7024,2024-02-05 04:43:44,서울특별시 중구 신당동 204-101,127.013760950046,37.5676191080799,
,95조7024,2024-02-05 04:49:43,서울특별시 중구 흥인동 143,127.014200314921,37.5661864725921,
,95조7024,2024-02-05 04:59:44,서울특별시 중구 신당동 193-31,127.012530391739,37.5679929781367,
,95조7024,2024-02-05 05:35:44,서울특별시 중구 중림동 5-6,126.969193897472,37.5595105274894,
,95조7024,2024-02-05 05:43:43,서울특별시 중구 중림동 500-5,126.965839844954,37.5602061654419,
,95조7024,2024-02-05 05:49:44,서울특별시 중구 을지로1가 102-2,126.982020743836,37.566158026708,
,95조7024,2024-02-05 05:53:44,서울특별시 중구 을지로6가 21-11,127.007418306842,37.5659181462206,
,95조7024,2024-02-05 05:57:44,서울특별시 중구 신당동 251-154,127.013882446739,37.5672350894434,
,95조7024,2024-02-05 05:59:44,서울특별시 중구 신당동 251-120,127.013361088032,37.5672346090004,
,95조7024,2024-02-05 06:05:43,서울특별시 중구 신당동 251-127,127.01336938325,37.5661484574813,
,95조7024,2024-02-05 06:15:44,서울특별시 중구 신당동 193-37,127.01411475093,37.5680250549936,
,95조7024,2024-02-05 06:19:43,서울특별시 중구 신당동 208-2,127.012708671902,37.5680061136175,
,95조7024,2024-02-05 06:31:44,서울특별시 중구 을지로6가 18-138,127.009929289754,37.5692820096954,
,95조7024,2024-02-05 06:33:44,서울특별시 중구 신당동 217-82,127.010327869641,37.5694471279772,
,95조7024,2024-02-05 06:37:43,서울특별시 중구 신당동 217-123,127.012283750211,37.5693993681091,
,95조7024,2024-02-05 06:53:44,서울특별시 중구 을지로7가 5-10,127.008482513417,37.5659334815877,
,95조7024,2024-02-05 07:15:43,서울특별시 중구 서소문동 42-3,126.975102447223,37.5635501884701,
,95조7024,2024-02-05 07:17:44,서울특별시 중구 서소문동 14-2,126.976208873091,37.5641472365868,
,95조7024,2024-02-05 07:33:43,서울특별시 중구 신당동 197-18,127.014475631153,37.5669735492047,
,95조7024,2024-02-05 08:05:44,서울특별시 중구 신당동 776,127.011990262325,37.5681453025036,
,95조7024,2024-02-05 08:13:43,서울특별시 중구 신당동 217-114,127.012439266982,37.5693246592975,
,95조7024,2024-02-05 08:17:44,서울특별시 중구 신당동 217-97,127.012571156101,37.5694299717021,
,95조7024,2024-02-05 08:19:44,서울특별시 종로구 창신동 432,127.012915072886,37.57092558692,
,95조7024,2024-02-05 08:21:44,서울특별시 종로구 창신동 425-2,127.013029542964,37.570437324984,
,95조7024,2024-02-05 08:23:44,서울특별시 중구 신당동 217-96,127.013259833747,37.5694426003972,
,95조7024,2024-02-05 08:35:44,서울특별시 중구 신당동 213-49,127.012649235614,37.5686145623778,
,95조7024,2024-02-05 08:49:43,서울특별시 중구 을지로7가 5,127.008725294952,37.5658533653463,
,95조7024,2024-02-05 08:53:43,서울특별시 중구 을지로3가 139-3,126.992971688498,37.5664996728982,
,95조7024,2024-02-05 08:55:44,서울특별시 중구 을지로2가 101-23,126.988547674303,37.566369132725,
,95조7024,2024-02-05 08:57:44,서울특별시 중구 을지로2가 198-3,126.983256165656,37.5658409676849,
,95조7024,2024-02-05 09:01:44,서울특별시 중구 남대문로4가 71-3,126.977289852977,37.5610039626525,
,95조7024,2024-02-05 09:17:44,서울특별시 중구 의주로2가 63-1,126.969239698947,37.5618010535336,
,95조7024,2024-02-05 09:19:44,서울특별시 중구 서소문동 58-6,126.972195414471,37.5625652010136,
,95조7024,2024-02-05 09:21:44,서울특별시 중구 서소문동 90-6,126.975435153735,37.5633857362211,
,95조7024,2024-02-05 09:23:45,서울특별시 중구 소공동 112-4,126.978890156009,37.5637194127947,
,95조7024,2024-02-05 09:27:43,서울특별시 중구 을지로2가 55-7,126.986289565262,37.5662105870914,
,95조7024,2024-02-05 09:31:45,서울특별시 중구 을지로5가 20-3,127.001982085377,37.5670251460803,
,95조7024,2024-02-05 09:37:44,서울특별시 중구 무학동 11-1,127.015819269436,37.5651330924538,
,95조7024,2024-02-05 09:39:44,서울특별시 중구 무학동 28,127.015276676103,37.5636170574841,
,95조7024,2024-02-05 09:51:44,서울특별시 중구 신당동 250-28,127.01247366166,37.5651534954468,
,95조7024,2024-02-05 10:53:44,서울특별시 중구 신당동 251-74,127.013649459488,37.5663967399257,
,95조7024,2024-02-05 11:01:43,서울특별시 중구 흥인동 107,127.015898392173,37.5662186018924,
,95조7024,2024-02-05 11:07:44,서울특별시 중구 흥인동 114-1,127.015909453698,37.5655403305832,
,95조7024,2024-02-05 11:11:44,서울특별시 중구 흥인동 125,127.015369408605,37.5654324627892,
,95조7024,2024-02-05 11:13:44,서울특별시 중구 신당동 250-20,127.01265827501,37.5651750997051,
,95조7024,2024-02-05 11:23:44,서울특별시 중구 회현동2가 1-1,126.982681825687,37.5605426653095,
,95조7024,2024-02-05 11:25:44,서울특별시 중구 남창동 47-34,126.977765097775,37.5583561130845,
,95조7024,2024-02-05 11:27:44,서울특별시 중구 남대문로5가 84-27,126.973202186815,37.5568780706712,
,95조7024,2024-02-05 11:39:44,서울특별시 중구 순화동 212-9,126.971306451012,37.5599491245155,
,95조7024,2024-02-05 11:53:44,서울특별시 중구 신당동 247-7,127.013734075649,37.5648918864621,
,95조7024,2024-02-05 11:59:45,서울특별시 중구 신당동 41-59,127.019699395274,37.560130085943,
,95조7024,2024-02-05 12:17:43,서울특별시 중구 신당동 282-111,127.017509882321,37.5619050342207,
,95조7024,2024-02-05 12:21:44,서울특별시 중구 신당동 122-5,127.017910206272,37.5637763439077,
,95조7024,2024-02-05 19:31:43,서울특별시 중구 흥인동 162-1,127.016224488042,37.5672461433639,
,95조7024,2024-02-05 19:37:43,서울특별시 중구 신당동 44-42,127.01841668767,37.5609128988632,
,95조7024,2024-02-05 19:45:42,서울특별시 중구 신당동 852-14,127.01779373646,37.561390702874,
,95조7024,2024-02-05 19:53:43,서울특별시 중구 신당동 47-6,127.018315807457,37.5612306961177,
,95조7024,2024-02-05 19:55:43,서울특별시 중구 신당동 47-30,127.018450423791,37.5609453294806,
,95조7024,2024-02-05 20:05:43,서울특별시 중구 신당동 102-4,127.016144962841,37.5637983125104,
,95조7024,2024-02-05 20:11:43,서울특별시 중구 신당동 112-7,127.016852200777,37.5640285984427,
,95조7024,2024-02-05 20:13:43,서울특별시 중구 흥인동 12-19,127.016944102152,37.5675004834939,
,95조7024,2024-02-05 20:15:43,서울특별시 중구 흥인동 12-20,127.016957198511,37.5673510965095,
,95조7024,2024-02-05 20:59:42,서울특별시 중구 신당동 843-11,127.01701041386,37.5589561444744,
,95조7024,2024-02-05 21:13:42,서울특별시 중구 신당동 402-15,127.011516392228,37.5604937288437,
,95조7024,2024-02-05 21:37:42,서울특별시 중구 흥인동 126-1,127.015147223163,37.5654497906297,
,95조7024,2024-02-05 21:47:43,서울특별시 중구 필동2가 10-1,126.99369824382,37.5612647449023,
,95조7024,2024-02-05 22:00:48,서울특별시 중구 중림동 340-1,126.968098494983,37.5614890058493,
,95조7024,2024-02-05 22:09:42,서울특별시 중구 소공동 86-1,126.979770830928,37.5638093963123,
,95조7024,2024-02-05 22:11:43,서울특별시 중구 충무로1가 25-67,126.981989292523,37.5609224219586,
,95조7024,2024-02-05 22:15:43,서울특별시 중구 오장동 206-50,127.001857933996,37.5632329453448,
,95조7024,2024-02-05 22:37:43,서울특별시 중구 신당동 298-54,127.014011797879,37.5616552944129,
,95조7024,2024-02-05 22:41:43,서울특별시 중구 신당동 304-695,127.014912753043,37.5628937840682,
,95조7024,2024-02-05 22:47:42,서울특별시 중구 무학동 7-1,127.0157831389,37.5644849206201,
,95조7024,2024-02-05 22:55:43,서울특별시 중구 무학동 70-2,127.01444326053,37.5640523436205,
,95조7024,2024-02-05 22:59:43,서울특별시 중구 신당동 304-304,127.013684629486,37.5643651698054,
,95조7024,2024-02-05 23:01:43,서울특별시 중구 신당동 304-307,127.013676904318,37.5642094785423,
,95조7024,2024-02-05 23:03:43,서울특별시 중구 신당동 304-831,127.01365245614,37.5635899562847,
,95조7024,2024-02-05 23:05:42,서울특별시 중구 신당동 304-840,127.013420436114,37.5630181204481,
,95조7024,2024-02-05 23:15:43,서울특별시 중구 신당동 395-39,127.010824962231,37.5612254036743,
,95조7024,2024-02-05 23:17:43,서울특별시 중구 신당동 390-53,127.010513359591,37.5619431658058,
,95조7024,2024-02-05 23:27:42,서울특별시 중구 신당동 304-562,127.013149151878,37.5611984981995,
,95조7024,2024-02-05 23:35:43,서울특별시 중구 신당동 304-738,127.013541876713,37.5611051105432,
,95조7024,2024-02-05 23:59:42,서울특별시 중구 신당동 390-49,127.010582404072,37.5619625310653,
,95조7024,2024-02-06 00:25:43,서울특별시 중구 소공동 46-2,126.980987395219,37.5623115116653,
,95조7024,2024-02-06 00:27:43,서울특별시 중구 회현동3가 11-1,126.983686852763,37.5606379537174,
,95조7024,2024-02-06 00:41:42,서울특별시 중구 신당동 322-23,127.015517404687,37.5586214495041,
,95조7024,2024-02-06 01:03:43,서울특별시 중구 신당동 329-47,127.016260652963,37.5581342704026,
,95조7024,2024-02-06 01:11:43,서울특별시 중구 신당동 304-385,127.012647121409,37.5614655183776,
,95조7024,2024-02-06 01:17:42,서울특별시 중구 무학동 58,127.014787541895,37.563892554351,
,95조7024,2024-02-06 01:47:43,서울특별시 중구 소공동 45-4,126.980861205097,37.5627158585291,
,95조7024,2024-02-06 03:02:21,서울특별시 중구 흥인동 115,127.015537742307,37.5666304951597,
,95조7024,2024-02-06 03:24:20,서울특별시 중구 신당동 193-30,127.014706618574,37.5679470466184,
,95조7024,2024-02-06 03:28:20,서울특별시 중구 흥인동 108,127.015900296863,37.5661267000444,
,95조7024,2024-02-06 03:38:20,서울특별시 중구 신당동 250-34,127.012808420824,37.5661774416444,
,95조7024,2024-02-06 03:54:21,서울특별시 중구 신당동 253-3,127.01395031516,37.5657729452209,
,95조7024,2024-02-06 03:56:21,서울특별시 중구 신당동 253-5,127.014030738259,37.565483625849,
,95조7024,2024-02-06 03:58:21,서울특별시 중구 을지로7가 10-7,127.010390684168,37.5653120021681,
,95조7024,2024-02-06 04:30:21,서울특별시 중구 흥인동 106-1,127.015896140671,37.5662764461378,
,95조7024,2024-02-06 04:42:20,서울특별시 중구 을지로4가 157-3,127.000400581756,37.5668863185733,
,95조7024,2024-02-06 05:32:21,서울특별시 중구 중림동 156-92,126.965886583608,37.5597204515196,
,95조7024,2024-02-06 05:48:21,서울특별시 중구 을지로4가 64-2,126.997375453063,37.5667448337231,
,95조7024,2024-02-06 06:52:20,서울특별시 중구 을지로5가 37-16,127.002655570652,37.5670133298064,
,95조7024,2024-02-06 07:10:20,서울특별시 중구 서소문동 1-9,126.97620144116,37.5640265916839,
,95조7024,2024-02-06 07:12:20,서울특별시 중구 소공동 87-11,126.979394277582,37.56416044946,
,95조7024,2024-02-06 07:16:21,서울특별시 중구 을지로3가 118-6,126.992063102726,37.5665846693299,
,95조7024,2024-02-06 07:30:20,서울특별시 중구 흥인동 130-3,127.015221474882,37.5665626913659,
,95조7024,2024-02-06 07:52:21,서울특별시 중구 신당동 203-11,127.012545596453,37.5675383340639,
,95조7024,2024-02-06 07:54:21,서울특별시 중구 신당동 204-30,127.012093097456,37.5677932729852,
,95조7024,2024-02-06 08:32:21,서울특별시 중구 을지로6가 23-30,127.007109319377,37.5661185467476,
,95조7024,2024-02-06 08:38:20,서울특별시 중구 을지로3가 342-5,126.990459035791,37.5660776502589,
,95조7024,2024-02-06 08:50:21,서울특별시 중구 봉래동1가 166,126.97269974135,37.5598325955978,
,95조7024,2024-02-06 08:52:21,서울특별시 중구 의주로2가 16-53,126.969650893003,37.5595679492517,
,95조7024,2024-02-06 09:36:20,서울특별시 중구 신당동 100-1,127.016380549442,37.5650448083889,
,95조7024,2024-02-06 11:48:20,서울특별시 중구 무학동 1,127.015896095815,37.5650000050012,
,95조7024,2024-02-06 11:54:21,서울특별시 중구 을지로7가 10-2,127.01009676214,37.5655189864785,
,95조7024,2024-02-06 19:58:21,서울특별시 중구 신당동 52-6,127.019141065831,37.5623017601456,
,95조7024,2024-02-06 20:02:21,서울특별시 중구 신당동 101-1,127.016386841287,37.5648317219183,
,95조7024,2024-02-06 20:08:20,서울특별시 중구 흥인동 13-5,127.016299056676,37.5666148052802,
,95조7024,2024-02-06 20:12:20,서울특별시 중구 흥인동 12-10,127.017059287708,37.5673098161936,
,95조7024,2024-02-06 20:20:21,서울특별시 중구 흥인동 100-2,127.016609638652,37.5655408648504,
,95조7024,2024-02-06 20:26:20,서울특별시 중구 신당동 40-92,127.018766922158,37.5593094295946,
,95조7024,2024-02-06 20:28:20,서울특별시 중구 신당동 40-678,127.0190485417,37.5580923175658,
,95조7024,2024-02-06 20:38:21,서울특별시 성동구 금호동2가 1210,127.018793536695,37.5571256784258,
,95조7024,2024-02-06 20:40:21,서울특별시 중구 신당동 40-713,127.018877670518,37.5577492452549,
,95조7024,2024-02-06 21:04:21,서울특별시 중구 신당동 294-2,127.014601144569,37.5599364814665,
,95조7024,2024-02-06 21:10:20,서울특별시 중구 신당동 294-11,127.014892490436,37.5600378072333,
,95조7024,2024-02-06 21:24:20,서울특별시 중구 신당동 304-625,127.010923343489,37.5621788293044,
,95조7024,2024-02-06 21:30:20,서울특별시 중구 신당동 304-384,127.012420663232,37.5615855551802,
,95조7024,2024-02-06 21:40:21,서울특별시 중구 쌍림동 102,127.00292074256,37.5632366179215,
,95조7024,2024-02-06 21:46:20,서울특별시 중구 충무로1가 21-16,126.981613380751,37.5615276536322,
,95조7024,2024-02-06 22:20:20,서울특별시 중구 신당동 304-499,127.010537272167,37.5621627365529,
,95조7024,2024-02-06 22:26:21,서울특별시 중구 신당동 304-604,127.012796958187,37.561367293589,
,95조7024,2024-02-06 22:30:21,서울특별시 중구 신당동 297-4,127.013613823736,37.5609035492876,
,95조7024,2024-02-06 22:38:20,서울특별시 중구 신당동 304-727,127.014111824454,37.5621123581019,
,95조7024,2024-02-06 22:40:20,서울특별시 중구 신당동 304-697,127.014628848953,37.5627042499205,
,95조7024,2024-02-06 22:44:20,서울특별시 중구 신당동 292-185,127.015133550876,37.5633279461691,
,95조7024,2024-02-06 23:12:21,서울특별시 중구 신당동 304-833,127.013590629674,37.563440848513,
,95조7024,2024-02-06 23:16:21,서울특별시 중구 신당동 304-568,127.013313301463,37.5626707083243,
,95조7024,2024-02-06 23:18:20,서울특별시 중구 신당동 304-377,127.013119143117,37.56240097169,
,95조7024,2024-02-06 23:24:21,서울특별시 중구 광희동2가 81-2,127.009262569623,37.5646647303071,
,95조7024,2024-02-06 23:26:21,서울특별시 중구 충무로4가 116-12,126.996370329865,37.5619143858117,
,95조7024,2024-02-06 23:30:21,서울특별시 중구 남대문로4가 17-11,126.976440262434,37.5607977382105,
,95조7024,2024-02-06 23:32:20,서울특별시 중구 봉래동1가 21-1,126.973084937285,37.5597090672538,
,95조7024,2024-02-06 23:54:20,서울특별시 중구 필동1가 13-2,126.992061094398,37.5609774083973,
,95조7024,2024-02-06 23:56:20,서울특별시 중구 오장동 206-29,127.001915998188,37.5632414137834,
,95조7024,2024-02-07 00:12:20,서울특별시 중구 신당동 292-184,127.015053568015,37.5629598993404,
,95조7024,2024-02-07 00:14:20,서울특별시 중구 신당동 299-2,127.014514800736,37.5617518204903,
