,x,y
204,127.022078279575,37.5702975866334
205,127.020492708588,37.5685095766519
206,127.009142288067,37.5677422717086
212,127.016852200777,37.5640285984427
213,127.018877975495,37.5634439056646
214,127.011103505448,37.5559003944665
215,127.011864827803,37.5516208506992
216,127.018450179575,37.5599549537616
217,127.019975764333,37.5702375944227
218,127.023430606627,37.568777346625
219,127.019363083604,37.5651748211468
220,127.022314507468,37.5649458976734
221,127.020811212162,37.5635486368994
222,127.017614525989,37.5616895903529
228,127.013775848853,37.5538643085575
229,127.010513359591,37.5619431658058
230,127.010788742375,37.5627842212729
231,127.013278107098,37.5633419546673
234,127.012128188808,37.5566330749376
236,127.015490131535,37.5597283279816
237,127.012193001872,37.5647446526965
238,127.015201158505,37.5651763313728
239,127.007253926453,37.5480993109638
