,차량번호,보고시각,주소(지번),x좌표,y좌표
1,95수9917,2024-02-01 0:02,서울특별시 성동구 상왕십리동 816-11,127.0266777,37.56515321
2,95수9917,2024-02-01 0:10,서울특별시 중구 황학동 2494,127.0232378,37.56547505
3,95수9917,2024-02-01 0:12,서울특별시 중구 신당동 150-1,127.0215432,37.56528157
4,95수9917,2024-02-01 0:14,서울특별시 중구 황학동 719,127.0200955,37.56592226
5,95수9917,2024-02-01 0:20,서울특별시 중구 흥인동 114,127.0158325,37.56551556
6,95수9917,2024-02-01 0:22,서울특별시 중구 흥인동 123,127.0155639,37.56545658
7,95수9917,2024-02-01 0:34,서울특별시 중구 흥인동 124,127.0154755,37.5654447
8,95수9917,2024-02-01 0:48,서울특별시 중구 무학동 11-2,127.0157895,37.56504516
9,95수9917,2024-02-01 0:52,서울특별시 중구 무학동 11-1,127.0158193,37.56513309
10,95수9917,2024-02-01 1:02,서울특별시 중구 신당동 141-1,127.0198837,37.5650358
11,95수9917,2024-02-01 1:12,서울특별시 중구 신당동 162-19,127.0237907,37.56338337
12,95수9917,2024-02-01 1:18,서울특별시 중구 신당동 151-12,127.0220222,37.56464214
13,95수9917,2024-02-01 1:26,서울특별시 중구 신당동 141-3,127.0203773,37.56503572
14,95수9917,2024-02-01 1:30,서울특별시 중구 신당동 120-26,127.0187426,37.56515969
15,95수9917,2024-02-01 1:34,서울특별시 중구 신당동 111-1,127.0172317,37.56483457
16,95수9917,2024-02-01 1:38,서울특별시 중구 쌍림동 102,127.0029207,37.56323662
17,95수9917,2024-02-01 1:44,서울특별시 중구 충무로1가 15-1,126.9818787,37.56203478
18,95수9917,2024-02-01 1:48,서울특별시 중구 의주로2가 16-10,126.9683296,37.56093126
19,95수9917,2024-02-01 1:50,서울특별시 중구 의주로2가 16-6,126.9685024,37.56159516
20,95수9917,2024-02-01 2:31,서울특별시 중구 신당동 44-40,127.0181571,37.56110674
21,95수9917,2024-02-01 3:24,서울특별시 성동구 금호동1가 1810-1,127.0259212,37.54819409
