,차량번호,보고시각,주소(지번),x좌표,y좌표
1,800조2173,2024-02-04 05:52:03,서울특별시 중구 신당동 372-49,127.011117897226,37.5529789077615
2,800조2173,2024-02-04 06:04:03,서울특별시 중구 신당동 348-131,127.011733950764,37.5548770704658
3,800조2173,2024-02-04 06:37:03,서울특별시 중구 신당동 291-5,127.016866579297,37.5620374842801
4,800조2173,2024-02-04 06:43:03,서울특별시 중구 흥인동 157,127.015912008297,37.5669075916501
5,800조2173,2024-02-04 06:46:04,서울특별시 중구 흥인동 112,127.015912668727,37.5657553979132
6,800조2173,2024-02-04 06:58:04,서울특별시 중구 신당동 251-160,127.012381502001,37.5663726429189
7,800조2173,2024-02-04 07:07:04,서울특별시 중구 신당동 100,127.016022245445,37.5642157608261
8,800조2173,2024-02-04 07:16:04,서울특별시 중구 신당동 304-788,127.014970371694,37.562932159227
9,800조2173,2024-02-04 07:19:04,서울특별시 중구 무학동 31,127.015392163179,37.5638000348477
10,800조2173,2024-02-04 07:22:04,서울특별시 중구 무학동 28,127.015276676103,37.5636170574841
11,800조2173,2024-02-04 07:28:04,서울특별시 중구 신당동 304-839,127.01345316185,37.5631033509901
12,800조2173,2024-02-04 07:34:04,서울특별시 중구 신당동 225-13,127.010574085459,37.5647678742951
13,800조2173,2024-02-04 07:43:04,서울특별시 중구 남대문로4가 17-11,126.976440262434,37.5607977382105
14,800조2173,2024-02-04 07:55:04,서울특별시 중구 의주로1가 194-1,126.969643295688,37.562113803821
15,800조2173,2024-02-04 08:01:05,서울특별시 중구 충무로5가 65-3,126.998240898261,37.5623128492079
16,800조2173,2024-02-04 08:17:56,서울특별시 중구 신당동 236-574,127.010404790159,37.5633784629085
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
