,차량번호,보고시각,주소(지번),x좌표,y좌표
1,800조2173,2024-02-02 18:24:07,서울특별시 중구 신당동 307-30,127.012420647154,37.5608069137816
2,800조2173,2024-02-02 18:36:07,서울특별시 중구 신당동 348-6,127.012117520648,37.5550518252806
3,800조2173,2024-02-02 18:39:06,서울특별시 중구 신당동 347-356,127.012567334568,37.555441099354
4,800조2173,2024-02-02 18:57:07,서울특별시 중구 신당동 333-864,127.014952083968,37.5558103205644
5,800조2173,2024-02-02 19:00:06,서울특별시 중구 신당동 346-462,127.015332856672,37.5538725860139
6,800조2173,2024-02-02 19:06:06,서울특별시 중구 신당동 842-2,127.016561833433,37.5551354387137
7,800조2173,2024-02-02 19:15:07,서울특별시 중구 신당동 347-288,127.012958032097,37.5555746750713
8,800조2173,2024-02-02 19:18:07,서울특별시 중구 신당동 340-11,127.012078875565,37.5561247372045
9,800조2173,2024-02-02 19:27:07,서울특별시 중구 신당동 341-6,127.013334797305,37.5569036044604
10,800조2173,2024-02-02 19:33:08,서울특별시 중구 신당동 333-551,127.013953114203,37.5571117535084
11,800조2173,2024-02-02 19:36:07,서울특별시 중구 신당동 333-693,127.013146468697,37.5575223404731
12,800조2173,2024-02-02 19:42:07,서울특별시 중구 신당동 309-2,127.013082896935,37.5590081820304
13,800조2173,2024-02-02 19:45:07,서울특별시 중구 신당동 304-765,127.012633084301,37.5601101503601
14,800조2173,2024-02-02 19:48:08,서울특별시 중구 신당동 304-764,127.012646216716,37.5601307817838
15,800조2173,2024-02-02 19:51:07,서울특별시 중구 신당동 397-1,127.010315040035,37.5617791118071
16,800조2173,2024-02-02 19:54:07,서울특별시 중구 신당동 304-273,127.01096318918,37.5629859383202
17,800조2173,2024-02-02 20:06:08,서울특별시 중구 필동2가 13-9,126.994381969032,37.561373980222
18,800조2173,2024-02-02 20:12:07,서울특별시 중구 남대문로5가 289,126.975840832852,37.5573562587689
19,800조2173,2024-02-02 20:30:08,서울특별시 중구 소공동 112-6,126.979074980108,37.5637495389752
20,800조2173,2024-02-02 20:42:08,서울특별시 중구 신당동 304-644,127.010444642728,37.562648832437
21,800조2173,2024-02-02 20:45:08,서울특별시 중구 신당동 393-81,127.010143146148,37.5620077095513
22,800조2173,2024-02-02 20:48:08,서울특별시 중구 신당동 393-82,127.009591262787,37.5619946011235
23,800조2173,2024-02-02 20:54:08,서울특별시 중구 신당동 304-205,127.011148621344,37.5624647845642
24,800조2173,2024-02-02 20:57:07,서울특별시 중구 신당동 236-33,127.012327670243,37.5625343143761
25,800조2173,2024-02-02 21:03:07,서울특별시 중구 신당동 304-362,127.013647831162,37.5618142728605
26,800조2173,2024-02-02 21:06:08,서울특별시 중구 신당동 304-536,127.013724786865,37.5617666913156
27,800조2173,2024-02-02 21:12:08,서울특별시 중구 신당동 304-341,127.012973702976,37.5630602469189
28,800조2173,2024-02-02 21:21:08,서울특별시 중구 신당동 304-278,127.01124098913,37.5625291069606
29,800조2173,2024-02-02 21:24:08,서울특별시 중구 신당동 304-213,127.01157169645,37.562422216818
30,800조2173,2024-02-02 21:30:08,서울특별시 중구 신당동 304-814,127.012874190262,37.5635831060432
31,800조2173,2024-02-02 21:33:08,서울특별시 중구 신당동 304-288,127.012983626849,37.56350272518
32,800조2173,2024-02-02 21:36:08,서울특별시 중구 신당동 304-116,127.012142656336,37.5634908314153
33,800조2173,2024-02-02 21:42:08,서울특별시 중구 신당동 232-10,127.011051852619,37.5640213551264
34,800조2173,2024-02-02 22:09:09,서울특별시 중구 서소문동 35,126.974867693681,37.5635697804524
35,800조2173,2024-02-02 22:12:09,서울특별시 중구 소공동 86-1,126.979770830928,37.5638093963123
36,800조2173,2024-02-02 22:33:09,서울특별시 중구 신당동 294-113,127.01513267164,37.5595405164643
37,800조2173,2024-02-02 22:39:09,서울특별시 중구 신당동 333-40,127.014270550275,37.5569950364061
38,800조2173,2024-02-02 22:48:10,서울특별시 중구 신당동 339,127.01246238703,37.5579441714916
39,800조2173,2024-02-02 22:51:09,서울특별시 중구 신당동 333-74,127.01325147084,37.558016615845
40,800조2173,2024-02-02 22:54:09,서울특별시 중구 신당동 333-154,127.013483539841,37.557697366238
