,차량번호,보고시각,주소(지번),x좌표,y좌표
1,800조2173,2024-02-02 06:08:33,서울특별시 중구 신당동 366-129,127.007890503497,37.5506200839533
2,800조2173,2024-02-02 06:44:33,서울특별시 중구 황학동 1245-1,127.019707362525,37.5684632189861
3,800조2173,2024-02-02 06:59:33,서울특별시 중구 황학동 2472-13,127.022802702406,37.5716829093273
4,800조2173,2024-02-02 07:02:33,서울특별시 중구 황학동 2072,127.019739878485,37.569433045181
5,800조2173,2024-02-02 07:23:33,서울특별시 중구 황학동 787-1,127.023268965734,37.5673201081525
6,800조2173,2024-02-02 07:29:33,서울특별시 중구 황학동 688,127.021580323827,37.5659564111806
7,800조2173,2024-02-02 07:35:33,서울특별시 중구 흥인동 100-3,127.016570815832,37.5655448346886
8,800조2173,2024-02-02 07:44:33,서울특별시 중구 흥인동 127,127.015260181191,37.5654297739697
9,800조2173,2024-02-02 07:59:34,서울특별시 중구 신당동 201-3,127.012680041711,37.5667147193915
10,800조2173,2024-02-02 08:02:34,서울특별시 중구 흥인동 162-1,127.016224488042,37.5672461433639
11,800조2173,2024-02-02 08:11:34,서울특별시 중구 쌍림동 292-2,127.003106264502,37.5635134893898
12,800조2173,2024-02-02 08:14:33,서울특별시 중구 충무로5가 20-24,126.999404650704,37.5626654207687
13,800조2173,2024-02-02 08:17:34,서울특별시 중구 충무로4가 132-23,126.99505504831,37.5616160180498
14,800조2173,2024-02-02 08:23:34,서울특별시 중구 남대문로4가 17-10,126.976568595714,37.5608439848851
15,800조2173,2024-02-02 08:26:34,서울특별시 중구 순화동 207-1,126.971718850496,37.5597264975743
16,800조2173,2024-02-02 08:44:34,서울특별시 중구 순화동 122-2,126.970937336727,37.560327452931
17,800조2173,2024-02-02 09:02:35,서울특별시 중구 신당동 844-3,127.012355270578,37.5521520289286
18,800조2173,2024-02-02 09:05:35,서울특별시 중구 신당동 372-2801,127.010816910709,37.5517220433483
19,800조2173,2024-02-02 09:08:34,서울특별시 중구 신당동 372-9,127.011520810033,37.5531669074195
20,800조2173,2024-02-02 09:11:35,서울특별시 성동구 금호동3가 1583,127.015689609243,37.5486535967299
21,800조2173,2024-02-02 09:14:35,서울특별시 중구 신당동 373-1,127.012201506567,37.5530413300193
22,800조2173,2024-02-02 09:17:34,서울특별시 중구 신당동 310-2,127.013642375089,37.5598243319213
23,800조2173,2024-02-02 09:26:35,서울특별시 중구 신당동 343-5,127.013834296562,37.5559794839688
24,800조2173,2024-02-02 09:32:35,서울특별시 중구 신당동 313-112,127.017072157161,37.5592231910966
25,800조2173,2024-02-02 09:47:35,서울특별시 중구 황학동 2475,127.022156922543,37.5656169892655
26,800조2173,2024-02-02 09:53:35,서울특별시 중구 황학동 2525,127.021767522677,37.5666787953793
27,800조2173,2024-02-02 09:56:35,서울특별시 중구 황학동 511,127.020983071675,37.5681435060789
28,800조2173,2024-02-02 09:59:35,서울특별시 중구 황학동 2025,127.020247449274,37.5702936801508
29,800조2173,2024-02-02 10:02:35,서울특별시 중구 황학동 1987,127.021638151901,37.5702204528207
30,800조2173,2024-02-02 10:05:35,서울특별시 성동구 상왕십리동 355-6,127.02356513448,37.5664334694647
31,800조2173,2024-02-02 10:08:35,서울특별시 중구 신당동 150-6,127.022035405078,37.5650088396283
32,800조2173,2024-02-02 10:11:36,서울특별시 중구 신당동 140-28,127.021109357399,37.5652039844034
33,800조2173,2024-02-02 10:20:35,서울특별시 중구 신당동 52-167,127.018372704214,37.5633974038598
34,800조2173,2024-02-02 10:23:35,서울특별시 중구 신당동 154-29,127.020645472576,37.563828875869
35,800조2173,2024-02-02 10:26:35,서울특별시 중구 신당동 154-47,127.02176000272,37.5637850674899
36,800조2173,2024-02-02 10:38:35,서울특별시 중구 신당동 291-1,127.016515582208,37.5624795628299
37,800조2173,2024-02-02 10:41:36,서울특별시 중구 신당동 288-8,127.015333450502,37.5606370038199
38,800조2173,2024-02-02 10:44:36,서울특별시 중구 신당동 304-738,127.013541876713,37.5611051105432
39,800조2173,2024-02-02 10:47:37,서울특별시 중구 신당동 300-21,127.014480600051,37.5622361103819
40,800조2173,2024-02-02 10:50:36,서울특별시 중구 신당동 304-787,127.014986451733,37.562971170335
41,800조2173,2024-02-02 10:53:36,서울특별시 중구 무학동 78,127.015716636277,37.5641905740082
42,800조2173,2024-02-02 10:59:36,서울특별시 중구 신당동 52-50,127.01857676009,37.5633274546067
